#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
29404	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9398	Hdac6-IN-1	HY-18947|CS-0014660|SKLB-23BB|S8743|N-HYDROXY-4-[2-METHOXY-5-[METHYL(2-METHYLQUINAZOLINE-4-YL)AMINO]PHENOXY]BUTANAMIDE|ONC(CCCOC1=C(C=CC(=C1)N(C1=NC(=NC2=CC=CC=C12)C)C)OC)=O|J3.553.794E|1815580-06-3|HDAC6-IN-1|BDBM50151375	-	PUBCHEM	122550211	C21H24N4O4	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	FWXZZFONXWYSEF-UHFFFAOYSA-N
29405	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9399	N-Hydroxy-6-[4-[methyl-(2-methyl-6,7-dihydro-5H-cyclopenta[d]pyrimidin-4-yl)amino]phenoxy]hexanamide	BDBM50151325	-	PUBCHEM	127031757	C21H28N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	YUAKVYNOFMVTES-UHFFFAOYSA-N
29406	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9400	N-Hydroxy-5-[4-[methyl-(2-methyl-6,7-dihydro-5H-cyclopenta[d]pyrimidin-4-yl)amino]phenoxy]pentanamide	BDBM50151324	-	PUBCHEM	127030500	C20H26N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	ZRIVRHBHISBBGJ-UHFFFAOYSA-N
29407	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9401	N-Hydroxy-4-[4-[methyl-(2-methyl-6,7-dihydro-5H-cyclopenta[d]pyrimidin-4-yl)amino]phenoxy]butanamide	BDBM50150960	-	PUBCHEM	127031734	C19H24N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	JMJDOVVCXHTCNO-UHFFFAOYSA-N
29408	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9402	N-Hydroxy-2-[4-[methyl-(2-methyl-6,7-dihydro-5H-cyclopenta[d]pyrimidin-4-yl)amino]phenoxy]acetamide	BDBM50150959	-	PUBCHEM	127031756	C17H20N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	ZDRSRLVZCRYVJO-UHFFFAOYSA-N
29409	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9403	N-Hydroxy-6-[4-[methyl(quinazolin-4-yl)amino]phenoxy]hexanamide	ONC(CCCCCOC1=CC=C(C=C1)N(C1=NC=NC2=CC=CC=C12)C)=O|BDBM50150955	-	PUBCHEM	122550135	C21H24N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	NXBDQDGEFPQVSI-UHFFFAOYSA-N
29410	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9404	N-Hydroxy-5-[4-[methyl(quinazolin-4-yl)amino]phenoxy]pentanamide	ONC(CCCCOC1=CC=C(C=C1)N(C1=NC=NC2=CC=CC=C12)C)=O|BDBM50150954	-	PUBCHEM	122550134	C20H22N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	TYGPIYZPTOOAMW-UHFFFAOYSA-N
29411	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9405	N-Hydroxy-4-[4-[methyl(quinazolin-4-yl)amino]phenoxy]butanamide	ONC(CCCOC1=CC=C(C=C1)N(C1=NC=NC2=CC=CC=C12)C)=O|BDBM50150953	-	PUBCHEM	122550129	C19H20N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	MGPSFMYVFDFUJS-UHFFFAOYSA-N
29412	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	9406	N-Hydroxy-2-[4-[methyl(quinazolin-4-yl)amino]phenoxy]acetamide	ONC(COC1=CC=C(C=C1)N(C1=NC=NC2=CC=CC=C12)C)=O|BDBM50150951	-	PUBCHEM	122550132	C17H16N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WKPDRDKNRMYFAG-UHFFFAOYSA-N
29413	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	8079	Panobinostat	(2E)-N-hydroxy-3-[4-({[2-(2-methyl-1H-indol-3-yl)ethyl]amino}methyl)phenyl]acrylamide|panobinostat|BDBM29589	farydak	DRUGBANK	DB06603	C21H23N3O2	small molecule	L01XX42	404950-80-7	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	FPOHNWQLNRZRFC-ZHACJKMWSA-N
29414	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang Z (2016)	26443078	224829	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29415	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Musso L (2015)	26376355	224830	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29419	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yao Y (2015)	26331334	224832	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29420	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Muthyala R (2015)	26264503	224833	4124	Trichostatin A	LS-74195|ANTIBIOTIC A-300|CCG-208142|NCGC00162453-05|TRICHOSTATIN A, >=98% (HPLC), FROM STREPTOMYCES SP.|A 300|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6R-DIMETHYL-7-OXO-2E,4E-HEPTADIENAMIDE|MFCD03848392|SW219664-1|[R-(E,E)]-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|HMS3649O20|3X2S926L3Z|HMS1792L09|ABP000141|HMS1362L09|HY-15144|Q-201864|TRICHLOSTATIN A|3C10|NCGC_TSA|AS-74315|HMS1990L09|AKOS015899840|SC-73346|SR-05000013796-3|ZINC100014731|BRD-K68202742-001-05-8|TRICHOSTATIN A??, VETEC(TM) REAGENT GRADE, FROM STREPTOMYCES SP., >=98%|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENEHYDROXAMIC ACID|7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|(2E,4E,6R)-7-(4-DIMETHYLAMINOPHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-HEPTA-2,4-DIENAMIDE|TRICHOSTATIN A FROM STREPTOMYCES SP.|Q425894|GTPL7005|C17H22N2O3|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHEN YL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMID E|S1045|DB04297|7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TRICHOSTATIN A/TSA|NCGC00162453-15|(2E,4E,6R)-7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXOHEPTA-2,4-DIENAMIDE|ZX-AFC000233|(2E,4E,6R)-7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-2,4-HEPTADIENAMIDE|TSN|SGCTO-002|NCGC00162453-03|NCGC00162453-01|TRICOSTATIN A|M984|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|BRD-K68202742-001-04-1|TRICHOSTATINE A|880T196|1C3R|TRICHOSTATIN|TRICHOSTATIN-A - TSA|TRICHOSTATIN A,TSA|W-5309|(R)-TRICHOSTATIN A|HMS3403L09|UNII-30RHG284Z4 COMPONENT RTKIYFITIVXBLE-QEQCGCAPSA-N|CCG-208681|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)- (9CI)|58880-19-6|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, [R-(E,E)]-|SR-05000013796|NCGC00162453-04|GNF-PF-1011|BCP01776|M02571|TRICHOSTATIN(S)|SMR004702883|MLS006011095|EX-A1665|DTXSID6037063|NCGC00162453-02|A-300-I|UNII-3X2S926L3Z|3F0R|CS-0499|A8183|BCPP000035|SB17023|2,4-HEPTADIENAMIDE, 7-(4-(DIMETHYLAMINO)PHENYL)-N-HYDROXY-4,6-DIMETHYL-7-OXO-|(6R)-N-HYDROXY-4,6-DIMETHYL-7-OXO-7-[4-(DIMETHYLAMINO)PHENYL]-2,4-HEPTADIENAMIDE|2,4-HEPTADIENAMIDE, 7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|2,4-HEPTADIENAMIDE,7-[4-(DIMETHYLAMINO)PHENYL]-N-HYDROXY-4,6-DIMETHYL-7-OXO-, (2E,4E,6R)-|TRICHOSTATIN A (TSA)|LMPK01000055|CC-238|TRICHOSTATIN A|TSA|BDBM19130	-	DRUGBANK	DB04297	C17H22N2O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	RTKIYFITIVXBLE-QEQCGCAPSA-N
29421	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Muthyala R (2015)	26264503	224833	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29423	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9411	N-[1-(2-Chloro-4-methylanilino)isoquinolin-7-yl]-N'-hydroxyoctanediamide	N-[1-[(2-CHLORO-4-METHYLPHENYL)AMINO]ISOQUINOLINE-7-YL]-N'-HYDROXYOCTANEDIAMIDE|BDBM50109015	-	PUBCHEM	122184850	C24H27ClN4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	IJGUAWCQKOESOS-UHFFFAOYSA-N
29424	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9412	N-[1-(2-Bromo-4-methylanilino)isoquinolin-7-yl]-N'-hydroxyoctanediamide	N-[1-[(2-BROMO-4-METHYLPHENYL)AMINO]ISOQUINOLINE-7-YL]-N'-HYDROXYOCTANEDIAMIDE|BDBM50109014	-	PUBCHEM	122184851	C24H27BrN4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	QNXRAIMDOJFMKD-UHFFFAOYSA-N
29425	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9413	N'-Hydroxy-N-[1-(4-methylanilino)isoquinolin-7-yl]octanediamide	N-[1-[(4-METHYLPHENYL)AMINO]ISOQUINOLINE-7-YL]-N'-HYDROXYOCTANEDIAMIDE|BDBM50109013	-	PUBCHEM	122184847	C24H28N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	DHMRFGYKNXQOFG-UHFFFAOYSA-N
29426	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9414	N'-Hydroxy-N-[1-(naphthalen-2-ylamino)isoquinolin-7-yl]octanediamide	BDBM50109011	-	PUBCHEM	122184848	C27H28N4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	HUKJAHRJEYMMCE-UHFFFAOYSA-N
29427	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9415	N-[1-(4-Bromo-2-fluoroanilino)isoquinolin-7-yl]-N'-hydroxyoctanediamide	N-[1-[(2-FLUORO-4-BROMOPHENYL)AMINO]ISOQUINOLINE-7-YL]-N'-HYDROXYOCTANEDIAMIDE|BDBM50109010	-	PUBCHEM	122184845	C23H24BrFN4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	DFKQAHYOXDWTAQ-UHFFFAOYSA-N
29428	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9416	(E)-N-Hydroxy-3-[4-[[[1-(4-methylanilino)isoquinolin-7-yl]amino]methyl]phenyl]prop-2-enamide	BDBM50109009	-	PUBCHEM	122185150	C26H24N4O2	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	KPLJHTZFLSOICT-MDWZMJQESA-N
29429	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9417	N-[1-(3-Chloro-2-fluoroanilino)isoquinolin-7-yl]-N'-hydroxyoctanediamide	N-[1-[(2-FLUORO-3-CHLOROPHENYL)AMINO]ISOQUINOLINE-7-YL]-N'-HYDROXYOCTANEDIAMIDE|BDBM50109008	-	PUBCHEM	122184846	C23H24ClFN4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	LYWPEQFLYUJPIU-UHFFFAOYSA-N
29430	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9418	N'-Hydroxy-N-(1-morpholin-4-ylisoquinolin-7-yl)octanediamide	BDBM50109006	-	PUBCHEM	122184854	C21H28N4O4	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	DTLWMGPSWXSCIY-UHFFFAOYSA-N
29431	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9419	N'-Hydroxy-N-[1-(4-propan-2-ylpiperazin-1-yl)isoquinolin-7-yl]octanediamide	BDBM50109004	-	PUBCHEM	122184855	C24H35N5O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	KUEFYQRLDVPNAG-UHFFFAOYSA-N
29432	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9420	N-[1-(2-Fluoroanilino)isoquinolin-7-yl]-N'-hydroxyoctanediamide	N-[1-[(2-FLUOROPHENYL)AMINO]ISOQUINOLINE-7-YL]-N'-HYDROXYOCTANEDIAMIDE|BDBM50109002	-	PUBCHEM	122184852	C23H25FN4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	AGZGHJKLKCIIAU-UHFFFAOYSA-N
29433	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9421	N-[2-[(2,4-Dimethoxyphenyl)methyl]-1-oxoisoquinolin-7-yl]-N'-hydroxyoctanediamide	BDBM50109000	-	PUBCHEM	122185147	C26H31N3O6	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	GIKBCAFOYUWQMO-UHFFFAOYSA-N
29434	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9422	N-[1-(2-Fluoro-4-methylanilino)isoquinolin-7-yl]-N'-hydroxyoctanediamide	BDBM50108999	-	PUBCHEM	122184849	C24H27FN4O3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	QLJIGRZNVRDVNW-UHFFFAOYSA-N
29435	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9423	N'-Hydroxy-N-[2-(3-methylbutyl)-1-oxoisoquinolin-7-yl]octanediamide	BDBM50108184	-	PUBCHEM	122185146	C22H31N3O4	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	FSIYMAGFRRSGGY-UHFFFAOYSA-N
29436	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9424	N-[2-[2-(Diethylamino)ethyl]-1-oxoisoquinolin-7-yl]-N'-hydroxyoctanediamide	BDBM50108162	-	PUBCHEM	122184858	C23H34N4O4	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	ZAKBEXUJXNNGOJ-UHFFFAOYSA-N
29437	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9425	N-(2-Butyl-1-oxoisoquinolin-7-yl)-N'-hydroxyoctanediamide	BDBM50108142	-	PUBCHEM	122184857	C21H29N3O4	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	CIMZZSMMMYOQJV-UHFFFAOYSA-N
29438	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	9426	N'-Hydroxy-N-[1-(3-methoxypropylamino)isoquinolin-7-yl]octanediamide	BDBM50108129	-	PUBCHEM	122184856	C21H30N4O4	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	MGLLPZGTTQFMEG-UHFFFAOYSA-N
29439	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Yang W (2015)	26211462	224835	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29441	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Zhan P (2015)	26086931	224837	8395	Tubastatin A	N-hydroxy-4-((2-methyl-3,4-dihydro-1H-pyrido[4,3-b]indol-5(2H)-yl)methyl)benzamide|2XTSOX1NF8|Benzamide, N-hydroxy-4-[(1,2,3,4-tetrahydro-2-methyl-5H-pyrido[4,3-b]indol-5-yl)methyl]-|Tubastatin A|N-Hydroxy-4-[(2-methyl-1,2,3,4-tetrahydro-5H-pyrido[4,3-b]indol-5-yl)methyl]benzamide|BDBM50380399	-	CHEMSPIDER	28295021	C20H21N3O2	small molecule	-	1239262-52-2	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	GOVYBPLHWIEHEJ-UHFFFAOYSA-N
29444	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Clausen DJ (2015)	26054247	224838	9428	(5R,8S,11S)-5-Methyl-8-propan-2-yl-11-[(E)-4-sulfanylbut-1-enyl]-10-oxa-3-thia-7,14,17,21-tetrazatricyclo[14.3.1.12,5]henicosa-1(20),2(21),16,18-tetraene-6,9,13-trione	BDBM50098420	-	PUBCHEM	122181882	C23H30N4O4S2	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	YSQNJKVHVWRCPW-FXHDEUNJSA-N
29445	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Clausen DJ (2015)	26054247	224838	9429	(5R,8S,11S)-5-Methyl-8-propan-2-yl-11-[(E)-4-sulfanylbut-1-enyl]-10-oxa-3-thia-7,14,20,21-tetrazatricyclo[14.3.1.12,5]henicosa-1(19),2(21),16(20),17-tetraene-6,9,13-trione	(4R)-4,2-[CARBONYLIMINO[(S)-2-OXO-1-ISOPROPYLETHYLENE]OXY[(S)-1-OXO-7-MERCAPTO-4-HEPTENE-3,1-DIYL]IMINOMETHYLENE(PYRIDINE-2,6-DIYL)]-4BETA-METHYL-4,5-DIHYDROTHIAZOLE|BDBM50098418	-	PUBCHEM	25257993	C23H30N4O4S2	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	USYOVMNNRIHXJQ-BEIBECRVSA-N
29446	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Clausen DJ (2015)	26054247	224838	9430	(5R,8S,11S)-5-Methyl-8-propan-2-yl-11-[(E)-4-sulfanylbut-1-enyl]-10-oxa-3,17-dithia-7,14,19,20-tetrazatricyclo[14.2.1.12,5]icosa-1(18),2(20),16(19)-triene-6,9,13-trione	(4R)-4,2'-[CARBONYLIMINO[(S)-1-OXO-3-METHYLBUTANE-2,1-DIYL]OXY[(S)-1-OXO-7-MERCAPTO-4-HEPTENE-3,1-DIYL]IMINOMETHYLENE]-4BETA-METHYL-4,5-DIHYDRO-2,4'-BITHIAZOLE|(2S,5S,17R)-2-ISOPROPYL-5-[(E)-4-MERCAPTO-1-BUTENYL]-17-METHYL-13,10:17,14-DIEPINITRILO-4-OXA-11,15-DITHIA-1,8-DIAZACYCLOOCTADECA-12-ENE-3,7,18-TRIONE|BDBM50098414	-	PUBCHEM	24938735	C21H28N4O4S3	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	VEDPEVJAYWVUSJ-BNVDZZMOSA-N
29448	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Tang C (2015)	25993269	224840	9432	Naphthalen-1-yl 6-[4-[[8-(hydroxyamino)-8-oxooctanoyl]amino]phenyl]-5-(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hept-5-ene-2-sulfonate	BDBM50094760	-	PUBCHEM	122181047	C36H36N2O8S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	PQXAOJPTBDMVNK-UHFFFAOYSA-N
29449	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Tang C (2015)	25993269	224840	9433	8-[4-[6-(3-Hydroxyphenoxy)sulfonyl-3-(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hept-2-en-2-yl]anilino]-8-oxooctanoic acid	BDBM50094750	-	PUBCHEM	122180823	C32H33NO9S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	HNLHZLHXGMYVNW-UHFFFAOYSA-N
29450	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Tang C (2015)	25993269	224840	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29452	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Daniel KB (2015)	25974739	224842	9434	N-Phenyl-N'-[(2,4,5-trimethyl-3,6-dioxocyclohexa-1,4-dien-1-yl)methoxy]octanediamide	BDBM50089657	-	PUBCHEM	122177622	C24H30N2O5	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	HXFDEOSGMWWMSA-UHFFFAOYSA-N
29453	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Daniel KB (2015)	25974739	224842	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
29455	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Duan W (2015)	25906087	224844	9436	6-[[4-(Benzenesulfonyl)-5-oxido-1,2,5-oxadiazol-5-ium-3-yl]oxy]-N-hydroxyhexanamide	BDBM50087853	-	PUBCHEM	118737455	C14H17N3O7S	small molecule	-	-	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	AGDGTFUFKSHWRN-UHFFFAOYSA-N
29456	115330	10013	JM21	HDAC6	CPBHM|HD6|PPP1R90	9606	Homo sapiens	unknown	target	Duan W (2015)	25906087	224844	2443	Vorinostat	Vorinostatum|SAHA|Suberoylanilide hydroxamic acid|Octanedioic acid hydroxyamide phenylamide|Zolinza|Suberanilohydroxamic acid|SHH|BDBM19149	zolinza	DRUGBANK	DB02546	C14H20N2O3	small molecule	L01XX38	149647-78-9	BINDINGDB	-	-	-	-	-	-	-	-	-	-	-	WAEXFXRVDQXREF-UHFFFAOYSA-N
